,SaleDollarCnt
5299,1210000.0
5300,1900000.0
5301,1482500.0
5302,2045000.0
5303,1655000.0
5304,1255000.0
5305,2000000.0
5306,3172000.0
5307,3000000.0
5308,610000.0
5309,669000.0
5310,359000.0
5311,240000.0
5312,267950.0
5313,265000.0
5314,274700.0
5315,240000.0
5316,278000.0
5317,330000.0
5318,372000.0
5319,570000.0
5320,681000.0
5321,1095000.0
5322,904000.0
5323,645000.0
5324,1330000.0
5325,819000.0
5326,1950100.0
5327,724950.0
5328,940000.0
5329,525000.0
5330,645000.0
5331,540000.0
5332,595000.0
5333,164000.0
5334,137000.0
5335,210000.0
5336,216000.0
5337,619975.0
5338,727500.0
5339,800000.0
5340,651000.0
5341,803000.0
5342,360000.0
5343,213000.0
5344,365000.0
5345,505000.0
5346,495000.0
5347,543500.0
5348,400000.0
5349,581000.0
5350,855000.0
5351,314000.0
5352,340000.0
5353,330000.0
5354,252000.0
5355,660000.0
5356,285000.0
5357,415000.0
5358,325000.0
5359,355000.0
5360,295000.0
5361,546940.0
5362,465000.0
5363,412000.0
5364,342000.0
5365,365000.0
5366,450500.0
5367,835000.0
5368,780000.0
5369,440000.0
5370,650000.0
5371,318800.0
5372,586000.0
5373,247000.0
5374,585000.0
5375,400000.0
5376,494400.0
5377,600000.0
5378,320000.0
5379,695000.0
5380,413000.0
5381,1220000.0
5382,229050.0
5383,675000.0
5384,292500.0
5385,248000.0
5386,248900.0
5387,607000.0
5388,710000.0
5389,715000.0
5390,420000.0
5391,249000.0
5392,261000.0
5393,720000.0
5394,250000.0
5395,270000.0
5396,278000.0
5397,360000.0
5398,275000.0
5399,305000.0
5400,232000.0
5401,285000.0
5402,291000.0
5403,235000.0
5404,250000.0
5405,1450000.0
5406,450000.0
5407,320000.0
5408,230000.0
5409,325000.0
5410,267500.0
5411,1900000.0
5412,2099990.0
5413,2365000.0
5414,427500.0
5415,244000.0
5416,660000.0
5417,466000.0
5418,423000.0
5419,683500.0
5420,456700.0
5421,485000.0
5422,390000.0
5423,459000.0
5424,465000.0
5425,360000.0
5426,327500.0
5427,364000.0
5428,240000.0
5429,907500.0
5430,652000.0
5431,650000.0
5432,750000.0
5433,723342.0
5434,805000.0
5435,1800000.0
5436,1175000.0
5437,275000.0
5438,258000.0
5439,289950.0
5440,200000.0
5441,1185000.0
5442,3800000.0
5443,3700000.0
5444,3650000.0
5445,2505000.0
5446,260000.0
5447,409000.0
5448,454950.0
5449,480000.0
5450,425000.0
5451,474000.0
5452,375000.0
5453,406000.0
5454,532500.0
5455,348000.0
5456,395000.0
5457,496000.0
5458,614000.0
5459,930000.0
5460,830000.0
5461,1070000.0
5462,257000.0
5463,324950.0
5464,320000.0
5465,450000.0
5466,509000.0
5467,450000.0
5468,350000.0
5469,398000.0
5470,482350.0
5471,850000.0
5472,263000.0
5473,190000.0
5474,280000.0
5475,252730.0
5476,222000.0
5477,239990.0
5478,208000.0
5479,234000.0
5480,1200000.0
5481,1050000.0
5482,525000.0
5483,778100.0
5484,585000.0
5485,545000.0
5486,1295000.0
5487,485000.0
5488,520000.0
5489,535000.0
5490,562000.0
5491,520000.0
5492,657500.0
5493,520000.0
5494,600000.0
5495,435000.0
5496,745000.0
5497,665000.0
5498,575000.0
5499,1839900.0
5500,960000.0
5501,1120000.0
5502,1548400.0
5503,1005100.0
5504,1425000.0
5505,875000.0
5506,829549.0
5507,565000.0
5508,490000.0
5509,957500.0
5510,390000.0
5511,600000.0
5512,750000.0
5513,1130000.0
5514,325000.0
5515,1137500.0
5516,720000.0
5517,546270.0
5518,530000.0
5519,255000.0
5520,270000.0
5521,332500.0
5522,305000.0
5523,257500.0
5524,626000.0
5525,560000.0
5526,1125000.0
5527,920000.0
5528,518500.0
5529,402550.0
5530,949900.0
5531,1457000.0
5532,431094.0
5533,619000.0
5534,660000.0
5535,675000.0
5536,480000.0
5537,665000.0
5538,657000.0
5539,475000.0
5540,998500.0
5541,1180000.0
5542,1320000.0
5543,785000.0
5544,1600000.0
5545,3300000.0
5546,442500.0
5547,200000.0
5548,272000.0
5549,302000.0
5550,301950.0
5551,240000.0
5552,277500.0
5553,540000.0
5554,450000.0
5555,270000.0
5556,230000.0
5557,1810000.0
5558,2735000.0
5559,672500.0
5560,1230000.0
5561,757000.0
5562,905000.0
5563,670000.0
5564,561000.0
5565,1191466.0
5566,276000.0
5567,250000.0
5568,485000.0
5569,580000.0
5570,680000.0
5571,150000.0
5572,318000.0
5573,250000.0
5574,555000.0
5575,545000.0
5576,571000.0
5577,335000.0
5578,550000.0
5579,857500.0
5580,544000.0
5581,2154000.0
5582,875000.0
5583,2750000.0
5584,515000.0
5585,465000.0
5586,866000.0
5587,805000.0
5588,157500.0
5589,481777.0
5590,425000.0
5591,1025000.0
5592,285000.0
5593,1580000.0
5594,443000.0
5595,409950.0
5596,330000.0
5597,275000.0
5598,525000.0
5599,300000.0
5600,500000.0
5601,495000.0
5602,1180000.0
5603,680000.0
5604,740000.0
5605,411000.0
5606,967000.0
5607,450000.0
5608,635000.0
5609,550000.0
5610,450000.0
5611,667000.0
5612,329000.0
5613,550000.0
5614,831500.0
5615,515000.0
5616,600000.0
5617,485000.0
5618,550000.0
5619,444000.0
5620,414900.0
5621,620000.0
5622,585000.0
5623,970000.0
5624,460000.0
5625,675000.0
5626,450000.0
5627,587000.0
5628,420000.0
5629,564000.0
5630,450000.0
5631,579950.0
5632,590000.0
5633,466370.0
5634,565000.0
5635,525000.0
5636,460000.0
5637,395000.0
5638,427500.0
5639,408000.0
5640,460810.0
5641,540000.0
5642,445000.0
5643,490000.0
5644,432000.0
5645,458000.0
5646,510000.0
5647,575000.0
5648,527000.0
5649,432000.0
5650,565000.0
5651,286000.0
5652,338000.0
5653,354500.0
5654,436000.0
5655,330000.0
5656,411000.0
5657,372000.0
5658,359950.0
5659,429000.0
5660,515000.0
5661,255000.0
5662,374888.0
5663,335000.0
5664,270000.0
5665,315000.0
5666,335000.0
5667,319950.0
5668,775000.0
5669,1381660.0
5670,1122500.0
5671,347000.0
5672,350000.0
5673,374990.0
5674,415000.0
5675,368000.0
5676,385500.0
5677,416100.0
5678,315000.0
5679,650000.0
5680,510000.0
5681,700000.0
5682,570000.0
5683,274950.0
5684,244990.0
5685,246000.0
5686,279500.0
5687,221000.0
5688,162247.0
5689,236000.0
5690,247900.0
5691,249900.0
5692,226750.0
5693,252000.0
5694,349000.0
5695,375000.0
5696,435000.0
5697,382880.0
5698,246000.0
5699,280500.0
5700,500000.0
5701,402650.0
5702,340000.0
5703,389950.0
5704,459900.0
5705,455000.0
5706,435000.0
5707,330000.0
5708,290000.0
5709,210000.0
5710,456000.0
5711,435000.0
5712,305000.0
5713,349950.0
5714,283200.0
5715,360500.0
5716,480000.0
5717,211500.0
5718,460000.0
5719,390000.0
5720,329000.0
5721,530000.0
5722,298000.0
5723,485000.0
5724,818000.0
5725,549000.0
5726,580168.0
5727,446000.0
5728,295000.0
5729,660000.0
5730,1705000.0
5731,1475000.0
5732,950000.0
5733,660000.0
5734,431000.0
5735,512000.0
5736,330000.0
5737,290000.0
5738,485000.0
5739,250000.0
5740,330000.0
5741,375000.0
5742,345000.0
5743,345000.0
5744,270000.0
5745,265000.0
5746,645000.0
5747,480100.0
5748,1000000.0
5749,410000.0
5750,514000.0
5751,360000.0
5752,385000.0
5753,770000.0
5754,800000.0
5755,410000.0
5756,750000.0
5757,630100.0
5758,682000.0
5759,740000.0
5760,695000.0
5761,370000.0
5762,512000.0
5763,600000.0
5764,355000.0
5765,320000.0
5766,348000.0
5767,342800.0
5768,380000.0
5769,652100.0
5770,705000.0
5771,275000.0
5772,185000.0
5773,375000.0
5774,385000.0
5775,680000.0
5776,585000.0
5777,570000.0
5778,452500.0
5779,1050000.0
5780,678000.0
5781,415000.0
5782,655000.0
5783,1150000.0
5784,778000.0
5785,680000.0
5786,680000.0
5787,479500.0
5788,375000.0
5789,430000.0
5790,415000.0
5791,458000.0
5792,415000.0
5793,460000.0
5794,430000.0
5795,510000.0
5796,513000.0
5797,515000.0
5798,480000.0
5799,635000.0
5800,430000.0
5801,505500.0
5802,421500.0
5803,265000.0
5804,269000.0
5805,345500.0
5806,345000.0
5807,339000.0
5808,218000.0
5809,425000.0
5810,716528.0
5811,324000.0
5812,248000.0
5813,441000.0
5814,273000.0
5815,906500.0
5816,546500.0
5817,570000.0
5818,500000.0
5819,400000.0
5820,7100000.0
5821,1375000.0
5822,1199500.0
5823,2150000.0
5824,899999.0
5825,3027040.0
5826,1650000.0
5827,1050000.0
5828,1565000.0
5829,1385000.0
5830,2250000.0
5831,2932500.0
5832,1925100.0
5833,970000.0
5834,1670000.0
5835,2595000.0
5836,950000.0
5837,1200000.0
5838,2000000.0
5839,1295000.0
5840,940000.0
5841,490000.0
5842,1015000.0
5843,339000.0
5844,330000.0
5845,339000.0
5846,953500.0
5847,954000.0
5848,1200000.0
5849,1825000.0
5850,1100000.0
5851,1649000.0
5852,865100.0
5853,845000.0
5854,216500.0
5855,351000.0
5856,456000.0
5857,932800.0
5858,625000.0
5859,1225000.0
5860,899950.0
5861,742500.0
5862,6200000.0
5863,251100.0
5864,340000.0
5865,360000.0
5866,242000.0
5867,500000.0
5868,335000.0
5869,510100.0
5870,215000.0
5871,380000.0
5872,213000.0
5873,300000.0
5874,250000.0
5875,179000.0
5876,220000.0
5877,186000.0
5878,239950.0
5879,358900.0
5880,653000.0
5881,625000.0
5882,359000.0
5883,250000.0
5884,735000.0
5885,712000.0
5886,665000.0
5887,641000.0
5888,635000.0
5889,568000.0
5890,475000.0
5891,535500.0
5892,311000.0
5893,287000.0
5894,314500.0
5895,248000.0
5896,259000.0
5897,375000.0
5898,848800.0
5899,847000.0
5900,1048000.0
5901,348000.0
5902,329500.0
5903,290000.0
5904,301000.0
5905,555000.0
5906,720000.0
5907,586000.0
5908,677000.0
5909,305000.0
5910,335000.0
5911,265854.0
5912,239000.0
5913,290000.0
5914,275000.0
5915,285400.0
5916,479000.0
5917,635000.0
5918,525000.0
5919,450000.0
5920,550000.0
5921,507000.0
5922,651000.0
5923,349990.0
5924,815100.0
5925,840000.0
5926,2350500.0
5927,628000.0
5928,685000.0
5929,725000.0
5930,725000.0
5931,680000.0
5932,1510000.0
5933,1275000.0
5934,865000.0
5935,1683000.0
5936,425000.0
5937,605000.0
5938,675000.0
5939,600000.0
5940,530000.0
5941,530000.0
5942,582000.0
5943,218700.0
5944,230000.0
5945,325000.0
5946,1950000.0
5947,830000.0
5948,980000.0
5949,1000000.0
5950,890000.0
5951,981000.0
5952,1170000.0
5953,938000.0
5954,1550000.0
5955,3075000.0
5956,1625000.0
5957,1328000.0
5958,899100.0
5959,1055000.0
5960,925000.0
5961,1003400.0
5962,1499950.0
5963,825000.0
5964,1137000.0
5965,865000.0
5966,710000.0
5967,2650000.0
5968,2475000.0
5969,2480000.0
5970,1300000.0
5971,2295000.0
5972,920000.0
5973,907000.0
5974,690000.0
5975,825000.0
5976,968000.0
5977,1228000.0
5978,648752.0
5979,1550000.0
5980,1150000.0
5981,1110000.0
5982,865000.0
5983,1295000.0
5984,1110000.0
5985,820000.0
5986,1675000.0
5987,2050000.0
5988,1225000.0
5989,924816.0
5990,494000.0
5991,331000.0
5992,276000.0
5993,267000.0
5994,260000.0
5995,249000.0
5996,285000.0
5997,270000.0
5998,355000.0
5999,402900.0
6000,455000.0
6001,275000.0
6002,416500.0
6003,430000.0
6004,218000.0
6005,439950.0
6006,652000.0
6007,499000.0
6008,459950.0
6009,485000.0
6010,450000.0
6011,540000.0
6012,333000.0
6013,430000.0
6014,339000.0
6015,285000.0
6016,201000.0
6017,280000.0
6018,1450000.0
6019,4300000.0
6020,512000.0
6021,705000.0
6022,705000.0
6023,539000.0
6024,498000.0
6025,365000.0
6026,5060000.0
6027,475000.0
6028,515250.0
6029,487200.0
6030,192000.0
6031,622000.0
6032,615500.0
6033,535000.0
6034,599900.0
6035,670000.0
6036,706000.0
6037,577000.0
6038,500500.0
6039,320000.0
6040,650000.0
6041,1190000.0
6042,685500.0
6043,615000.0
6044,396500.0
6045,447500.0
6046,1089990.0
6047,230000.0
6048,225000.0
6049,259900.0
6050,225400.0
6051,306500.0
6052,307000.0
6053,253000.0
6054,150000.0
6055,210000.0
6056,525000.0
6057,490000.0
6058,550000.0
6059,525000.0
6060,589000.0
6061,475000.0
6062,775000.0
6063,476000.0
6064,628000.0
6065,535000.0
6066,600000.0
6067,532000.0
6068,525000.0
6069,585000.0
6070,447900.0
6071,659000.0
6072,279900.0
6073,313800.0
6074,325000.0
6075,295000.0
6076,430000.0
6077,640000.0
6078,524000.0
6079,220000.0
6080,810000.0
6081,725000.0
6082,422000.0
6083,475000.0
6084,475000.0
6085,662700.0
6086,465000.0
6087,410000.0
6088,376000.0
6089,411750.0
6090,260000.0
6091,555000.0
6092,308750.0
6093,310000.0
6094,345000.0
6095,380000.0
6096,197500.0
6097,305000.0
6098,299200.0
6099,1352000.0
6100,1075000.0
6101,1000000.0
6102,815000.0
6103,1195000.0
6104,1005000.0
6105,820000.0
6106,825000.0
6107,945000.0
6108,818000.0
6109,818000.0
6110,810000.0
6111,965000.0
6112,1050000.0
6113,739999.0
6114,744000.0
6115,440000.0
6116,218500.0
6117,370000.0
6118,6700000.0
6119,310000.0
6120,475000.0
6121,575000.0
6122,430000.0
6123,532200.0
6124,435000.0
6125,590000.0
6126,625000.0
6127,428000.0
6128,690000.0
6129,600000.0
6130,425000.0
6131,730000.0
6132,400000.0
6133,535000.0
6134,490000.0
6135,342000.0
6136,415000.0
6137,325000.0
6138,349999.0
6139,345000.0
6140,425000.0
6141,285000.0
6142,310000.0
6143,290000.0
6144,310000.0
6145,597500.0
6146,628000.0
6147,457500.0
6148,435000.0
6149,612000.0
6150,655000.0
6151,430000.0
6152,564000.0
6153,595000.0
6154,938860.0
6155,1100000.0
6156,319100.0
6157,420301.0
6158,370000.0
6159,408000.0
6160,568000.0
6161,459800.0
6162,385000.0
6163,550000.0
6164,375000.0
6165,470000.0
6166,530000.0
6167,659500.0
6168,590000.0
6169,550000.0
6170,438600.0
6171,780000.0
6172,700000.0
6173,750000.0
6174,602000.0
6175,625000.0
6176,676000.0
6177,722000.0
6178,705000.0
6179,895000.0
6180,1060000.0
6181,755000.0
6182,1253000.0
6183,1366000.0
6184,1110000.0
6185,600000.0
6186,790000.0
6187,287000.0
6188,291637.0
6189,240000.0
6190,365500.0
6191,694900.0
6192,400000.0
6193,340000.0
6194,388000.0
6195,693000.0
6196,570000.0
6197,420000.0
6198,630500.0
6199,525000.0
6200,400000.0
6201,215000.0
6202,230000.0
6203,707738.0
6204,663000.0
6205,425000.0
6206,519000.0
6207,390000.0
6208,545000.0
6209,537000.0
6210,480500.0
6211,575000.0
6212,715000.0
6213,636500.0
6214,535000.0
6215,488000.0
6216,325000.0
6217,300000.0
6218,491000.0
6219,518000.0
6220,498000.0
6221,225000.0
6222,255543.0
6223,585000.0
6224,448000.0
6225,1588000.0
6226,498800.0
6227,636800.0
6228,490000.0
6229,630000.0
6230,675000.0
6231,1010000.0
6232,1350001.0
6233,342000.0
6234,370000.0
6235,350000.0
6236,377500.0
6237,225000.0
6238,200000.0
6239,709000.0
6240,485000.0
6241,857000.0
6242,599000.0
6243,874950.0
6244,560000.0
6245,540000.0
6246,600000.0
6247,642000.0
6248,535000.0
6249,650000.0
6250,457500.0
6251,700000.0
6252,465000.0
6253,1820000.0
6254,556450.0
6255,475000.0
6256,480000.0
6257,450000.0
6258,530000.0
6259,527000.0
6260,315000.0
6261,367000.0
6262,406000.0
6263,297499.0
6264,515000.0
6265,185000.0
6266,469000.0
6267,473000.0
6268,470000.0
6269,323000.0
6270,320000.0
6271,220000.0
6272,3350000.0
6273,4208000.0
6274,1874000.0
6275,1755000.0
6276,3175000.0
6277,1700000.0
6278,1250000.0
6279,1485050.0
6280,1225000.0
6281,600000.0
6282,650821.0
6283,525000.0
6284,525000.0
6285,580000.0
6286,540000.0
6287,621000.0
6288,708000.0
6289,549888.0
6290,628000.0
6291,450000.0
6292,540000.0
6293,570000.0
6294,630000.0
6295,648000.0
6296,690000.0
6297,815000.0
6298,575000.0
6299,550000.0
6300,515000.0
6301,475000.0
6302,599950.0
6303,575000.0
6304,715000.0
6305,618000.0
6306,648000.0
6307,550000.0
6308,618500.0
6309,595000.0
6310,595000.0
6311,740000.0
6312,658000.0
6313,525000.0
6314,640000.0
6315,555000.0
6316,560000.0
6317,547500.0
6318,660100.0
6319,594000.0
6320,4930000.0
6321,2500000.0
6322,3550000.0
6323,623000.0
6324,587500.0
6325,539000.0
6326,529950.0
6327,481000.0
6328,675000.0
6329,183495.0
6330,173000.0
6331,303000.0
6332,254900.0
6333,242300.0
6334,310000.0
6335,285000.0
6336,310500.0
6337,210000.0
6338,900000.0
6339,1285000.0
6340,391500.0
6341,720500.0
6342,410000.0
6343,560000.0
6344,310000.0
6345,577000.0
6346,673000.0
6347,545000.0
6348,555000.0
6349,500000.0
6350,1600100.0
6351,598000.0
6352,407000.0
6353,625000.0
6354,475000.0
6355,520410.0
6356,435000.0
6357,499950.0
6358,205000.0
6359,410000.0
6360,699950.0
6361,606000.0
6362,279000.0
6363,298000.0
6364,286500.0
6365,260000.0
6366,205000.0
6367,300000.0
6368,915000.0
6369,800000.0
6370,225000.0
6371,770000.0
6372,585000.0
6373,795000.0
6374,1050000.0
6375,375000.0
6376,1370000.0
6377,449000.0
6378,510000.0
6379,499000.0
6380,427000.0
6381,689000.0
6382,595000.0
6383,545000.0
6384,680000.0
6385,420000.0
6386,410000.0
6387,464100.0
6388,632000.0
6389,399500.0
6390,415000.0
6391,555000.0
6392,810000.0
6393,296000.0
6394,270000.0
6395,299000.0
6396,275000.0
6397,315000.0
6398,340000.0
6399,502000.0
6400,401000.0
6401,400000.0
6402,475000.0
6403,476000.0
6404,400000.0
6405,575000.0
6406,482500.0
6407,575000.0
6408,422100.0
6409,475000.0
6410,413000.0
6411,380000.0
6412,400000.0
6413,150000.0
6414,249995.0
6415,810000.0
6416,174800.0
6417,352000.0
6418,370037.0
6419,350500.0
6420,602000.0
6421,535000.0
6422,327600.0
6423,288349.0
6424,502300.0
6425,325000.0
6426,540000.0
6427,600000.0
6428,525000.0
6429,425000.0
6430,500000.0
6431,305500.0
6432,485000.0
6433,560000.0
6434,415000.0
6435,461500.0
6436,331500.0
6437,345000.0
6438,360000.0
6439,585000.0
6440,773500.0
6441,540000.0
6442,702500.0
6443,430000.0
6444,380000.0
6445,610000.0
6446,422000.0
6447,495000.0
6448,419600.0
6449,520500.0
6450,399000.0
6451,435000.0
6452,350000.0
6453,559000.0
6454,568000.0
6455,606000.0
6456,635000.0
6457,487000.0
6458,565000.0
6459,461888.0
6460,487000.0
6461,460000.0
6462,525000.0
6463,452000.0
6464,576000.0
6465,550000.0
6466,700000.0
6467,675100.0
6468,379950.0
6469,391000.0
6470,238000.0
6471,390000.0
6472,167100.0
6473,393000.0
6474,485000.0
6475,449950.0
6476,245000.0
6477,270000.0
6478,590000.0
6479,400000.0
6480,1300000.0
6481,1200000.0
6482,667700.0
6483,210000.0
6484,450000.0
6485,396000.0
6486,366000.0
6487,436675.0
6488,281500.0
6489,400000.0
6490,515000.0
6491,545000.0
6492,525000.0
6493,1380000.0
6494,505000.0
6495,280000.0
6496,910000.0
6497,936000.0
6498,826000.0
6499,552000.0
6500,520000.0
6501,314500.0
6502,559200.0
6503,501000.0
6504,1000000.0
6505,400000.0
6506,500000.0
6507,436000.0
6508,416000.0
6509,1120000.0
6510,725000.0
6511,745000.0
6512,475000.0
6513,417000.0
6514,400000.0
6515,325000.0
6516,340000.0
6517,605000.0
6518,356000.0
6519,499000.0
6520,800000.0
6521,591500.0
6522,587100.0
6523,500000.0
6524,303000.0
6525,667000.0
6526,465000.0
6527,499000.0
6528,660000.0
6529,316100.0
6530,339950.0
6531,360000.0
6532,359950.0
6533,335000.0
6534,350000.0
6535,270000.0
6536,299900.0
6537,240800.0
6538,166500.0
6539,246000.0
6540,254500.0
6541,710000.0
6542,537100.0
6543,670000.0
6544,535000.0
6545,699999.0
6546,640000.0
6547,625000.0
6548,655000.0
6549,635000.0
6550,680200.0
6551,545000.0
6552,712000.0
6553,575000.0
6554,527500.0
6555,490000.0
6556,651000.0
6557,1250000.0
6558,559000.0
6559,875000.0
6560,1295000.0
6561,501000.0
6562,1350000.0
6563,1010695.0
6564,450000.0
6565,500000.0
6566,280000.0
6567,429950.0
6568,417500.0
6569,420000.0
6570,450000.0
6571,262950.0
6572,599950.0
6573,354950.0
6574,432300.0
6575,412200.0
6576,875000.0
6577,335000.0
6578,375000.0
6579,539950.0
6580,457000.0
6581,785000.0
6582,830000.0
6583,787000.0
6584,500000.0
6585,710000.0
6586,555000.0
6587,442000.0
6588,1205000.0
6589,831000.0
6590,900000.0
6591,375000.0
6592,632419.0
6593,729000.0
6594,850000.0
6595,679000.0
6596,557400.0
6597,660000.0
6598,563750.0
6599,605000.0
6600,3250000.0
6601,2400000.0
6602,4780000.0
6603,1160000.0
6604,1515000.0
6605,1388000.0
6606,499000.0
6607,443000.0
6608,440000.0
6609,327000.0
6610,400000.0
6611,380000.0
6612,287000.0
6613,215000.0
6614,425000.0
6615,475000.0
6616,540000.0
6617,525000.0
6618,199000.0
6619,540100.0
6620,830000.0
6621,1040000.0
6622,1187500.0
6623,500000.0
6624,536650.0
6625,245000.0
6626,275000.0
6627,249300.0
6628,375000.0
6629,335000.0
6630,340000.0
6631,257000.0
6632,278000.0
6633,259500.0
6634,287000.0
6635,340000.0
6636,354000.0
6637,410000.0
6638,758000.0
6639,725000.0
6640,709000.0
6641,402000.0
6642,530000.0
6643,399000.0
6644,520000.0
6645,510000.0
6646,486000.0
6647,396000.0
6648,895000.0
6649,800000.0
6650,419900.0
6651,565000.0
6652,438000.0
6653,339950.0
6654,535000.0
6655,1150000.0
6656,421000.0
6657,388000.0
6658,2498000.0
6659,654300.0
6660,430000.0
6661,305000.0
6662,320000.0
6663,300000.0
6664,302000.0
6665,220000.0
6666,250500.0
6667,369950.0
6668,365000.0
6669,325000.0
6670,340000.0
6671,275000.0
6672,485000.0
6673,690000.0
6674,887000.0
6675,510000.0
6676,420000.0
6677,860000.0
6678,1084000.0
6679,285000.0
6680,295000.0
6681,400000.0
6682,845000.0
6683,255000.0
6684,266000.0
6685,344950.0
6686,350000.0
6687,325000.0
6688,336950.0
6689,699000.0
6690,280000.0
6691,320000.0
6692,230000.0
6693,1100000.0
6694,1225000.0
6695,750000.0
6696,326000.0
6697,314100.0
6698,400000.0
6699,755000.0
6700,440000.0
6701,330000.0
6702,1486500.0
6703,990000.0
6704,658500.0
6705,625000.0
6706,1022000.0
6707,730000.0
6708,1031000.0
6709,436000.0
6710,912000.0
6711,640000.0
6712,281488.0
6713,369500.0
6714,340000.0
6715,349950.0
6716,705000.0
6717,330000.0
6718,343000.0
6719,400000.0
6720,370000.0
6721,740000.0
6722,981000.0
6723,1515000.0
6724,1138000.0
6725,640200.0
6726,414000.0
6727,449000.0
6728,410000.0
6729,495000.0
6730,515000.0
6731,725400.0
6732,1115500.0
6733,1090000.0
6734,1350000.0
6735,1249000.0
6736,417500.0
6737,485000.0
6738,540000.0
6739,839000.0
6740,999950.0
6741,1014950.0
6742,875000.0
6743,1050000.0
6744,2585000.0
6745,1850000.0
6746,681000.0
6747,950000.0
6748,1260000.0
6749,880000.0
6750,861000.0
6751,240000.0
6752,220000.0
6753,573500.0
6754,607000.0
6755,468000.0
6756,690000.0
6757,672000.0
6758,396900.0
6759,575000.0
6760,575000.0
6761,550000.0
6762,725000.0
6763,885000.0
6764,351000.0
6765,360000.0
6766,349900.0
6767,452500.0
6768,812000.0
6769,425000.0
6770,1000000.0
6771,900000.0
6772,1475000.0
6773,507000.0
6774,1395000.0
6775,680000.0
6776,727500.0
6777,985000.0
6778,701000.0
6779,283500.0
6780,444674.0
6781,850000.0
6782,575000.0
6783,674000.0
6784,425000.0
6785,531500.0
6786,567000.0
6787,508000.0
6788,515000.0
6789,315600.0
6790,329000.0
6791,347500.0
6792,329950.0
6793,467000.0
6794,590000.0
6795,758000.0
6796,718000.0
6797,399950.0
6798,437500.0
6799,270000.0
6800,272950.0
6801,465000.0
6802,517000.0
6803,434000.0
6804,490000.0
6805,459950.0
6806,340000.0
6807,435000.0
6808,660260.0
6809,631012.0
6810,610000.0
6811,665000.0
6812,430000.0
6813,855000.0
6814,535000.0
6815,440000.0
6816,435000.0
6817,466550.0
6818,536000.0
6819,555000.0
6820,815000.0
6821,785000.0
6822,625000.0
6823,950000.0
6824,535000.0
6825,700000.0
6826,433000.0
6827,557800.0
6828,830000.0
6829,425000.0
6830,520000.0
6831,661200.0
6832,600000.0
6833,570000.0
6834,699950.0
6835,590000.0
6836,680000.0
6837,510000.0
6838,551500.0
6839,710000.0
6840,1315000.0
6841,850000.0
6842,1054550.0
6843,700000.0
6844,580000.0
6845,3000000.0
6846,565000.0
6847,430000.0
6848,529950.0
6849,431000.0
6850,453000.0
6851,485000.0
6852,502800.0
6853,498900.0
6854,523000.0
6855,415000.0
6856,1269000.0
6857,548500.0
6858,638000.0
6859,510000.0
6860,637500.0
6861,615000.0
6862,300000.0
6863,645000.0
6864,530000.0
6865,575000.0
6866,529100.0
6867,910000.0
6868,800000.0
6869,460000.0
6870,476500.0
6871,735000.0
6872,525000.0
6873,535000.0
6874,876190.0
6875,607000.0
6876,517500.0
6877,495000.0
6878,497000.0
6879,781000.0
6880,520000.0
6881,550000.0
6882,485100.0
6883,390000.0
6884,352500.0
6885,325000.0
6886,219000.0
6887,569000.0
6888,387000.0
6889,202500.0
6890,1060000.0
6891,625000.0
6892,580000.0
6893,579950.0
6894,755000.0
6895,650000.0
6896,425000.0
6897,594000.0
6898,777500.0
6899,1011000.0
6900,1110000.0
6901,770000.0
6902,862000.0
6903,625000.0
6904,830000.0
6905,1185000.0
6906,635000.0
6907,937500.0
6908,550000.0
6909,800000.0
6910,840000.0
6911,589000.0
6912,580000.0
6913,465000.0
6914,478000.0
6915,521000.0
6916,485000.0
6917,350000.0
6918,1325000.0
6919,225000.0
6920,287000.0
6921,299950.0
6922,795000.0
6923,680000.0
6924,841400.0
6925,705000.0
6926,699000.0
6927,650000.0
6928,642500.0
6929,635000.0
6930,624500.0
6931,620000.0
6932,828000.0
6933,1898000.0
6934,310000.0
6935,710000.0
6936,787500.0
6937,1145000.0
6938,959500.0
6939,1265000.0
6940,490000.0
6941,1000000.0
6942,950000.0
6943,850000.0
6944,685000.0
6945,940000.0
6946,1790000.0
6947,530000.0
6948,460000.0
6949,515000.0
6950,406000.0
6951,486500.0
6952,467000.0
6953,445000.0
6954,515000.0
6955,435600.0
6956,459950.0
6957,925000.0
6958,676000.0
6959,800000.0
6960,380000.0
6961,480000.0
6962,899000.0
6963,899000.0
6964,145000.0
6965,225000.0
6966,261500.0
6967,129000.0
6968,138000.0
6969,877000.0
6970,430000.0
6971,525000.0
6972,677000.0
6973,289000.0
6974,350000.0
6975,315000.0
6976,290000.0
6977,635000.0
6978,695000.0
6979,300000.0
6980,340000.0
6981,450700.0
6982,949950.0
6983,890000.0
6984,222000.0
6985,359000.0
6986,375000.0
6987,263000.0
6988,435000.0
6989,330000.0
6990,386000.0
6991,310000.0
6992,680000.0
6993,1150000.0
6994,725000.0
6995,727000.0
6996,660000.0
6997,475000.0
6998,250000.0
6999,269900.0
7000,225000.0
7001,329950.0
7002,200000.0
7003,285000.0
7004,300000.0
7005,305000.0
7006,339950.0
7007,355000.0
7008,339000.0
7009,313000.0
7010,336000.0
7011,322500.0
7012,295000.0
7013,297500.0
7014,283000.0
7015,279950.0
7016,286000.0
7017,330000.0
7018,330000.0
7019,207000.0
7020,355000.0
7021,250000.0
