PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge
49146803,499950,8/22/2015,5.30E+11,LR1,9,2,1,1050,NA,2542,1,1904,78,47617209,-122297833,399500,858,1947,0.6597,0,74239,0.3958,33.5
49146940,615000,5/6/2015,5.30E+11,SF 5000,9,2,1.5,880,NA,2400,2,1929,NA,47614366,-122295131,456000,1177,1939,0.6917,0.1826,96667,0.1245,39.7
49146950,736000,7/9/2015,5.30E+11,SF 5000,9,3,2.25,1620,NA,4800,2,1908,NA,47614911,-122294492,456000,1177,1939,0.6917,0.1826,96667,0.1245,39.7
49147055,1610000,7/17/2015,5.30E+11,SF 5000,9,4,2.75,3420,380,6000,2,2015,78,47615436,-122292064,650700,1038,1939,0.6162,0,80515,0.4606,35.8
49147089,440000,5/16/2015,5.30E+11,SF 5000,9,3,1,1040,NA,4000,1,1989,78,47617744,-122292041,744300,1354,1939,0.8274,0,151167,0.3991,39.4
49147115,664400,8/20/2015,5.30E+11,SF 5000,9,2,1,970,NA,4000,1,1909,78,47619789,-122291599,744300,1354,1939,0.8274,0,151167,0.3991,39.4
49147122,669000,4/11/2015,5.30E+11,SF 5000,9,3,1,1560,NA,4500,2,1915,78,47620416,-122291983,744300,1354,1939,0.8274,0,151167,0.3991,39.4
49147373,633000,5/23/2015,5.30E+11,LR1,9,3,1.75,1290,30,3200,1,1909,78,47618705,-122297642,403600,883,1980,0.4237,0,89318,0.1237,33.2
49147490,920000,8/21/2015,5.30E+11,SF 5000,9,3,3,1520,NA,4532,2,1936,82,47606162,-122285356,1000001,2001,1954,0.8265,0.0784,208917,0.2209,49.5
49147517,2192000,8/6/2015,5.30E+11,SF 5000,9,4,4,4520,820,6050,2,1999,82,47605467,-122284275,1000001,2001,1954,0.8265,0.0784,208917,0.2209,49.5
49147519,5.00E+05,7/28/2015,5.30E+11,SF 5000,9,3,1,1160,NA,6811,1,1904,78,47605235,-122284176,1000001,2001,1954,0.8265,0.0784,208917,0.2209,49.5
49147527,932000,9/26/2015,5.30E+11,SF 5000,9,4,2.75,2940,490,8050,1,1992,82,47605416,-122285856,1000001,2001,1954,0.8265,0.0784,208917,0.2209,49.5
49147585,976000,9/15/2015,5.30E+11,SF 5000,9,3,1,2230,NA,7500,2,1914,82,47603001,-122287905,1000001,2001,1954,0.8265,0.0784,208917,0.2209,49.5
49147586,1368000,6/11/2015,5.30E+11,SF 5000,9,4,2.75,2770,NA,10000,1,1965,82,47602998,-122287621,1000001,2001,1954,0.8265,0.0784,208917,0.2209,49.5
49147593,1300000,9/1/2015,5.30E+11,SF 5000,9,5,3,3490,480,6839,2,1983,78,47603070,-122286078,1000001,2001,1954,0.8265,0.0784,208917,0.2209,49.5
49147634,1612500,9/26/2015,5.30E+11,SF 5000,9,3,1.25,2400,440,6653,3,1992,79,47601869,-122289583,1000001,2001,1954,0.8265,0.0784,208917,0.2209,49.5
49147702,770000,6/16/2015,5.30E+11,SF 5000,9,2,1,1500,250,9200,1,1942,78,47540872,-122266227,553100,NA,1952,0.9532,0.1697,123611,0.2906,55.1
49147708,450000,5/30/2015,5.30E+11,SF 5000,9,5,1,2080,NA,6150,1,1945,78,47541340,-122269294,426700,746,1960,0.4724,0.2072,63173,0.3291,30.4
49147720,525000,4/1/2015,5.30E+11,SF 5000,9,3,3.25,2200,NA,7440,2,1947,NA,47540941,-122267815,426700,746,1960,0.4724,0.2072,63173,0.3291,30.4
49147772,1311500,9/1/2015,5.30E+11,SF 5000,9,3,3,2570,800,5000,2,1940,NA,47626988,-122321623,444300,1181,1957,0.3887,0,78203,0.0514,37.6
49147787,530000,4/21/2015,5.30E+11,SF 5000,9,3,1.5,1580,NA,4080,2,1914,NA,47574470,-122291259,470100,625,1955,0.5757,0,66875,0.2709,45.2
49147810,704300,4/11/2015,5.30E+11,SF 5000,9,4,1.5,1790,220,4080,2,1928,NA,47574904,-122290640,688600,NA,1939,1,0,158333,0.2773,50.8
49147844,569000,7/24/2015,5.30E+11,SF 5000,9,3,1.5,2440,NA,4080,2,1920,NA,47574005,-122288043,688600,NA,1939,1,0,158333,0.2773,50.8
49147846,596000,6/3/2015,5.30E+11,SF 5000,9,2,1,1150,NA,4080,1,1917,NA,47573899,-122288507,688600,NA,1939,1,0,158333,0.2773,50.8
49147852,670000,5/16/2015,5.30E+11,SF 5000,9,3,1.5,1220,NA,4080,2,1914,NA,47574552,-122288492,688600,NA,1939,1,0,158333,0.2773,50.8
49147938,550000,5/7/2015,5.30E+11,SF 5000,9,4,2.5,2080,NA,4080,1,1962,NA,47571983,-122290227,463900,1007,1956,0.7193,0.104,71542,0.3387,41.7
49147960,450000,5/29/2015,5.30E+11,SF 5000,9,2,2,1090,NA,4080,1,2014,NA,47572184,-122288068,463900,1007,1956,0.7193,0.104,71542,0.3387,41.7
49148076,532000,5/30/2015,5.30E+11,SF 5000,9,3,1.75,910,NA,5247,2,1912,NA,47572840,-122286311,688600,NA,1939,1,0,158333,0.2773,50.8
49148125,275000,7/7/2015,5.30E+11,SR6,9,4,1.75,1990,580,8750,1,1967,NA,47374715,-122290896,219800,1349,1965,0.8886,0,71157,0.4076,37.8
49148188,325000,9/24/2015,5.30E+11,SR6,9,4,3,2060,150,6480,1,1967,NA,47373877,-122288326,219800,1349,1965,0.8886,0,71157,0.4076,37.8
49148197,245500,7/3/2015,5.30E+11,SR6,9,3,1.5,1280,530,8610,1,1968,NA,47373487,-122289474,219800,1349,1965,0.8886,0,71157,0.4076,37.8
49148247,394000,8/7/2015,5.30E+11,R6,9,3,2,1400,480,9026,1,1994,NA,47506778,-122166105,273600,361,1986,0.5611,0,64076,0.2641,40.9
49148383,650500,4/30/2015,5.30E+11,SF 5000,9,3,2,1740,NA,4400,2,1903,78,47611503,-122292258,650700,1038,1939,0.6162,0,80515,0.4606,35.8
49148405,585000,8/4/2015,5.30E+11,SF 5000,9,3,1,1400,NA,4400,2,1909,78,47611523,-122294132,497800,1169,1939,0.6104,0,80368,0.2136,35.6
49148435,568500,8/19/2015,5.30E+11,SF 5000,9,3,2,1620,200,5834,1,1954,NA,47576008,-122395785,548600,1324,1955,0.5608,0.069,69167,0.3365,34.2
49148447,610000,6/17/2015,5.30E+11,SF 5000,9,3,2.5,2370,NA,5490,2,1928,NA,47575027,-122409845,562000,999,1964,0.3725,0.0736,73302,0.1722,44.6
49148469,465500,9/10/2015,5.30E+11,SF 5000,9,3,1,1210,230,4429,1,1942,79,47529720,-122381724,362800,951,1952,0.5315,0,50875,0.2028,41.8
49148477,335000,7/17/2015,5.30E+11,SF 5000,9,2,1,650,NA,4155,1,1943,NA,47529618,-122380507,362800,951,1952,0.5315,0,50875,0.2028,41.8
49148521,455000,4/1/2015,5.30E+11,SF 5000,9,3,1.75,1900,260,4747,1,1952,NA,47528834,-122378513,353900,871,1952,0.7639,0.0855,77228,0.3148,38.8
49148541,510000,6/13/2015,5.30E+11,SF 5000,9,3,1.75,2030,NA,6417,1,1953,NA,47529579,-122379079,362800,951,1952,0.5315,0,50875,0.2028,41.8
49148590,1600000,6/27/2015,5.30E+11,R15,9,4,4.5,4720,1290,23914,2,2000,244,47564694,-122213872,954000,2001,1972,0.81,0.0733,147844,0.4896,42.3
49148662,405000,8/8/2015,5.30E+11,RS7200,9,3,2,1940,430,7747,2,1939,NA,47468253,-122352199,255000,420,1984,0.2964,0.0803,23583,0.1036,51.5
49148674,4.00E+05,7/18/2015,5.30E+11,RS7200,9,3,1,1520,290,7720,1,1947,NA,47467338,-122353431,405000,1277,1957,0.7374,0,80250,0.1942,45
49907409,579950,9/16/2015,5.30E+11,MU,9,4,3,2690,540,5615,2,2001,NA,47538105,-121875813,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
49907421,574000,8/29/2015,5.30E+11,MU,9,3,3,2150,500,7529,2,2000,246,47538392,-121873366,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
49907426,585000,6/10/2015,5.30E+11,MU,9,4,2.5,2750,650,9323,2,2000,NA,47538942,-121875135,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
50125421,564000,9/5/2015,5.30E+11,SR6,9,4,3,3610,690,8188,2,2001,NA,47394265,-122211162,415500,2001,1997,0.8495,0.0456,94602,0.5716,33.2
50453832,455000,9/17/2015,5.30E+11,LR1,9,3,2,1440,260,2563,2,1999,NA,47596626,-122300207,384800,850,1942,0.4747,0.1842,50076,0.2384,35.5
50883309,585000,5/5/2015,5.30E+11,R8,9,4,3,2250,NA,4119,2,2001,NA,47597338,-122034241,519900,2001,2001,0.9094,0,152019,0.5914,35.2
50883328,510000,6/9/2015,5.30E+11,MU,9,3,2.5,2020,400,5525,2,2002,NA,47536695,-121874923,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
51406986,525000,5/8/2015,5.30E+11,R2,9,5,3.5,3450,780,19080,2,2001,NA,47212217,-122004853,244700,958,1979,0.7555,0.0263,60670,0.3305,37.7
52391242,435000,9/11/2015,5.30E+11,R6,9,4,2.5,1910,650,5929,2,2001,NA,47768953,-122239456,350000,NA,1970,1,0.1146,100694,0.3294,41
52529723,321500,4/15/2015,5.30E+11,SR6,9,4,2.5,1930,580,6228,2,2000,246,47357149,-122191401,357600,1481,1980,0.7532,0.1743,92500,0.7468,28
52529724,1088900,7/10/2015,5.30E+11,RSA 6,9,3,3.25,3890,820,17571,1,2000,244,47704910,-122233615,595000,1882,1992,0.8728,0.0096,126397,0.379,42.5
52529729,449999,5/1/2015,5.30E+11,R8,9,4,2.5,1950,440,4947,2,2000,NA,47504221,-122192932,305600,980,1991,0.7843,0,64115,0.3666,36.8
52643976,325000,4/18/2015,5.30E+11,MRD,9,4,3,2200,480,7719,2,2000,NA,47364883,-122193511,258100,1074,1988,0.6375,0.0909,86100,0.3938,31.8
52842300,330000,7/10/2015,5.30E+11,SR6,9,4,2.5,1790,640,5448,2,2001,NA,47383822,-122167651,283200,962,1986,0.7378,0,94967,0.4693,34.6
52963386,390000,7/18/2015,5.30E+11,R8,9,4,2.5,2010,480,5224,2,2000,NA,47509168,-122177648,273600,361,1986,0.5611,0,64076,0.2641,40.9
53568980,7.00E+05,9/26/2015,5.30E+11,SF 5000,9,3,3,2460,620,2875,2,2001,78,47567703,-122382415,362800,1047,1962,0.5681,0.0481,62109,0.2098,40.9
53568985,650000,8/25/2015,5.30E+11,UV,9,3,3,1950,460,3468,2,2001,NA,47549482,-122005232,471500,1521,2004,0.5799,0.0882,111008,0.4208,33
53569290,724500,7/11/2015,5.30E+11,R6,9,4,2.5,2700,700,5310,2,2001,NA,47614479,-122027212,625400,2001,2000,0.8358,0.059,176250,0.7565,35.5
53731050,694000,6/11/2015,5.30E+11,R6,9,4,2.5,2850,660,5978,2,2001,NA,47614992,-122027224,625400,2001,2000,0.8358,0.059,176250,0.7565,35.5
53731073,415000,5/30/2015,5.30E+11,R8,9,4,2.5,2740,460,7816,2,2001,246,47479797,-122186658,341400,1144,2004,0.7955,0,100703,0.5823,32.9
53804764,1050000,5/14/2015,5.30E+11,R1,9,4,3.25,4020,760,11588,2,2000,NA,47521690,-122155251,723800,2001,2002,0.9733,0.0142,167240,0.4985,39.1
54049290,715000,4/18/2015,5.30E+11,MU,9,4,3,3020,480,7035,2,2001,79,47534414,-121873786,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54051992,595000,5/13/2015,5.30E+11,UV,9,3,2.5,1910,460,3075,2,2001,NA,47549137,-122004774,471500,1521,2004,0.5799,0.0882,111008,0.4208,33
54278174,1135000,4/29/2015,5.30E+11,R1,9,4,4,4130,790,11444,2,2001,NA,47520850,-122149893,723800,2001,2002,0.9733,0.0142,167240,0.4985,39.1
54410561,1236300,4/2/2015,5.30E+11,SF 5000,9,5,3.5,3180,440,4628,2,2001,78,47642285,-122393823,582100,1771,1948,0.664,0.1044,89012,0.2168,45.1
54432519,278500,5/27/2015,5.30E+11,LDR,9,4,2.5,1730,420,2900,2,2000,NA,47500129,-122279265,273500,836,1951,0.7162,0.1063,32500,0.3216,37.2
54465951,545000,4/1/2015,5.30E+11,R4,9,4,2.5,2755,790,11612,2,2001,NA,47739419,-121965038,380800,2001,1995,0.7253,0,124617,0.704,31.5
54474432,6.00E+05,8/21/2015,5.30E+11,R6,9,4,3.5,2910,680,7387,2,2000,NA,47773054,-122367322,387800,1262,1968,0.6629,0.0628,91336,0.4442,36.3
54583473,711000,7/15/2015,5.30E+11,R6,9,4,2.75,3010,680,5248,2,2002,NA,47582817,-121996657,658900,NA,1994,0.9377,0,159297,0.6044,36.9
54621499,490000,5/1/2015,5.30E+11,MU,9,4,3,2640,420,5267,2,2001,NA,47529835,-121880148,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54648451,360000,7/15/2015,5.30E+11,R4,9,3,2.5,2090,640,6527,2,2001,NA,47353720,-122278315,241500,1180,2001,0.5871,0.051,66029,0.3484,32.7
54662807,571000,6/27/2015,5.30E+11,R6,9,4,2.5,2910,704,7007,2,2001,NA,47387666,-122032784,297800,1683,2004,0.8728,0,102470,0.4555,38
54693587,353500,5/9/2015,5.30E+11,R6,9,3,2.5,2020,512,4845,2,2001,NA,47384758,-122033283,297800,1683,2004,0.8728,0,102470,0.4555,38
54829036,378500,8/1/2015,5.30E+11,R8,9,3,3,1620,300,4380,2,2000,NA,47736628,-121966072,380800,2001,1995,0.7253,0,124617,0.704,31.5
54829086,422000,6/17/2015,5.30E+11,R6,9,4,2.5,1860,410,4025,2,2000,NA,47775633,-122238604,350000,NA,1970,1,0.1146,100694,0.3294,41
54829100,748000,8/25/2015,5.30E+11,R6,9,4,3,2300,440,3840,2,2000,NA,47631759,-122108903,499400,NA,1976,0.9539,0.0278,118826,0.3529,42.5
54829139,672000,7/11/2015,5.30E+11,R6,9,3,2.5,2330,510,5262,2,2001,NA,47578716,-122057914,665900,1235,1982,0.836,0.1375,135563,0.4237,35.5
54829152,715000,6/19/2015,5.30E+11,R6,9,3,2.5,2640,680,5681,2,2001,NA,47579039,-122058405,665900,1235,1982,0.836,0.1375,135563,0.4237,35.5
54829180,455000,5/30/2015,5.30E+11,R8,9,4,2.5,2090,450,6637,2,2001,NA,47515010,-122184059,273600,361,1986,0.5611,0,64076,0.2641,40.9
54829260,467000,8/18/2015,5.30E+11,R6,9,3,3,1700,420,2915,2,2000,NA,47758383,-122231874,416900,917,1996,0.8464,0.2129,117850,0.4747,30.9
54829381,560000,9/3/2015,5.30E+11,SF 5000,9,3,4,2070,230,3015,2,1998,79,47542188,-122376932,448700,681,1947,0.8085,0.0591,135729,0.3582,38.5
54829542,790000,8/25/2015,5.30E+11,SF 5000,9,4,3,2570,400,5000,2,2004,NA,47575149,-122396596,548600,1324,1955,0.5608,0.069,69167,0.3365,34.2
54829609,1534000,9/18/2015,5.30E+11,RS 8.5,9,3,3,3630,660,9124,2,2001,NA,47664929,-122192053,678800,1144,1983,0.6699,0,106677,0.2876,39.5
54829642,380000,7/28/2015,5.30E+11,R5,9,4,2.5,2820,660,8211,2,2002,NA,47331522,-122180905,342300,NA,2001,0.9744,0.0509,71840,0.4732,35.6
54829696,420000,9/2/2015,5.30E+11,R5,9,5,3,2990,760,8626,2,2000,NA,47318521,-122261635,354400,1186,1985,0.8754,0.0796,101071,0.3446,40.3
54829815,2100000,8/29/2015,5.30E+11,R1,9,4,4,4830,1440,52105,2,2000,NA,47637914,-122152439,877100,NA,1975,0.9703,0,135380,0.1507,51.6
54829851,275000,6/11/2015,5.30E+11,R2,9,3,2.25,1980,432,9800,2,2002,NA,47192336,-121991183,54700,1343,1991,0.8594,0.0488,52813,0.3326,40.9
54829877,394950,4/30/2015,5.30E+11,LDR,9,3,3,2050,530,8172,2,2002,78,47480789,-122279640,281000,979,1989,0.7772,0.0236,71083,0.4431,35.5
54829977,280000,5/9/2015,5.30E+11,R5,9,3,2.5,1550,440,4486,2,2000,NA,47329896,-122269059,354400,1186,1985,0.8754,0.0796,101071,0.3446,40.3
54830005,290000,5/14/2015,5.30E+11,R5,9,3,3,1600,480,6848,2,2000,NA,47330279,-122270551,354400,1186,1985,0.8754,0.0796,101071,0.3446,40.3
54830061,860000,8/28/2015,5.30E+11,R1,9,3,3,3160,690,11782,2,2000,NA,47519586,-122154955,723800,2001,2002,0.9733,0.0142,167240,0.4985,39.1
54830063,972800,4/2/2015,5.30E+11,R1,9,5,3.25,3500,700,10457,2,2001,NA,47519835,-122156513,723800,2001,2002,0.9733,0.0142,167240,0.4985,39.1
54830079,960000,7/2/2015,5.30E+11,R1,9,5,2.75,3450,810,10881,2,2000,NA,47520538,-122153600,723800,2001,2002,0.9733,0.0142,167240,0.4985,39.1
54830107,789888,4/15/2015,5.30E+11,R5,9,5,4,3300,440,7860,2,2001,NA,47546315,-122192046,495900,1582,1987,0.8303,0.0339,88952,0.3376,48.2
54830178,789000,6/11/2015,5.30E+11,UV,9,4,2.5,2850,650,13416,2,2000,NA,47549669,-122007065,471500,1521,2004,0.5799,0.0882,111008,0.4208,33
54830219,535000,5/6/2015,5.30E+11,R6,9,3,2.5,2390,NA,6263,2,2003,NA,47737932,-122248190,364000,743,1976,0.9185,0,99583,0.4414,41.9
54830340,415000,8/4/2015,5.30E+11,R8,9,3,2.5,2510,440,4694,2,2001,NA,47481194,-122186578,341400,1144,2004,0.7955,0,100703,0.5823,32.9
54830350,467000,5/2/2015,5.30E+11,R8,9,3,3,3460,450,6590,2,2001,NA,47480245,-122187922,341400,1144,2004,0.7955,0,100703,0.5823,32.9
54830356,445000,4/24/2015,5.30E+11,R8,9,4,2.5,2760,440,8558,2,2001,246,47480139,-122189261,341400,1144,2004,0.7955,0,100703,0.5823,32.9
54830428,383400,9/4/2015,5.30E+11,MRD,9,4,3,2330,550,13622,2,2000,NA,47365078,-122193542,258100,1074,1988,0.6375,0.0909,86100,0.3938,31.8
54830431,320000,4/18/2015,5.30E+11,SR6,9,4,3,2110,510,6295,2,2000,NA,47364120,-122192669,258100,1074,1988,0.6375,0.0909,86100,0.3938,31.8
54830498,345000,9/26/2015,5.30E+11,R6,9,4,3,2240,510,6901,2,2001,NA,47260943,-122290662,273600,1370,1986,0.8172,0.0653,76161,0.5257,35.8
54830540,362000,8/11/2015,5.30E+11,R6,9,4,3,2637,630,7428,2,2001,NA,47259803,-122284951,273600,1370,1986,0.8172,0.0653,76161,0.5257,35.8
54830545,312640,9/12/2015,5.30E+11,R2,9,4,2.75,2670,640,9240,2,2004,NA,47189089,-122012484,333000,830,1977,0.7292,0,65417,0.2266,48.4
54830589,672500,4/7/2015,5.30E+11,R6,9,3,3,2450,540,5760,2,2000,NA,47614449,-122026325,625400,2001,2000,0.8358,0.059,176250,0.7565,35.5
54830670,685000,8/7/2015,5.30E+11,R 9600,9,4,3,3340,530,8266,2,2001,NA,47743643,-122218266,403600,1165,1987,0.7498,0.0344,91319,0.3955,40.4
54830704,198000,9/26/2015,5.30E+11,R7,9,2,1.5,1160,250,3811,2,1999,NA,47302726,-122223760,170000,724,1965,0.2847,0.0314,42933,0.4847,26.8
54830723,760000,8/22/2015,5.30E+11,URPSO,9,4,3,2680,670,6058,2,2001,NA,47686687,-122039576,362400,1316,2005,0.5497,0.0971,105769,0.3532,36.2
54830726,785000,8/22/2015,5.30E+11,URPSO,9,4,3,2750,700,8353,2,2000,NA,47686715,-122040375,362400,1316,2005,0.5497,0.0971,105769,0.3532,36.2
54830781,687000,7/9/2015,5.30E+11,URPSO,9,3,2.5,2660,640,4230,2,2001,NA,47689091,-122039368,362400,1316,2005,0.5497,0.0971,105769,0.3532,36.2
54830827,606500,5/7/2015,5.30E+11,R6,9,3,2.5,2170,740,5500,2,2000,NA,47597515,-122018229,488100,1250,1999,0.914,0,144688,0.6314,36.3
54830861,573000,9/24/2015,5.30E+11,R6,9,4,2.5,1800,470,6036,2,2001,NA,47596036,-122014363,519900,2001,2001,0.9094,0,152019,0.5914,35.2
54830889,350000,4/18/2015,5.30E+11,R8,9,3,3,1550,400,5401,2,2000,NA,47737035,-121966811,380800,2001,1995,0.7253,0,124617,0.704,31.5
54830893,381000,5/30/2015,5.30E+11,R8,9,3,2.25,2020,590,5874,2,2000,NA,47737309,-121966310,380800,2001,1995,0.7253,0,124617,0.704,31.5
54830899,385000,6/18/2015,5.30E+11,R8,9,3,2.25,1550,400,4544,2,2001,NA,47737597,-121965641,380800,2001,1995,0.7253,0,124617,0.704,31.5
54830914,730000,4/30/2015,5.30E+11,R7.5,9,3,4,2440,470,3502,2,2000,NA,47589030,-122165106,593000,1375,1970,0.951,0,120192,0.3647,47.5
54830988,449000,5/21/2015,5.30E+11,MU,9,3,2.5,1800,NA,5529,2,1999,NA,47529635,-121877122,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54831062,460000,8/22/2015,5.30E+11,MU,9,3,3,1760,460,3979,2,2000,NA,47533946,-121876829,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54831068,440000,6/9/2015,5.30E+11,MU,9,4,2.5,1760,460,3761,2,2000,NA,47534864,-121876846,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54831090,732500,5/30/2015,5.30E+11,MU,9,4,2.75,3200,570,7546,2,2002,79,47534152,-121874125,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54831094,670000,9/1/2015,5.30E+11,MU,9,4,3,2640,420,5500,2,2001,78,47533902,-121875021,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54831126,589000,6/19/2015,5.30E+11,MU,9,4,2.5,2840,440,7525,2,2000,NA,47534357,-121876321,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54831148,360000,7/25/2015,5.30E+11,MU,9,4,2,1250,420,3760,2,2001,246,47528636,-121880720,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54831169,496000,6/27/2015,5.30E+11,MU,9,3,3,2020,400,5671,2,2002,NA,47538377,-121874936,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54831171,475000,8/8/2015,5.30E+11,MU,9,3,3,2020,400,6187,2,2002,NA,47538007,-121874765,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54831225,680000,5/1/2015,5.30E+11,RA5,9,4,3,3620,830,35429,2,2006,NA,47423607,-122098058,472100,961,1991,0.937,0.0879,116369,0.3674,46
54831239,615000,5/5/2015,5.30E+11,R8,9,4,2.5,3010,630,6903,2,2001,NA,47521316,-122192516,458200,1438,1989,0.7821,0.0167,101793,0.3341,39
54831252,632000,5/30/2015,5.30E+11,R8,9,4,2.75,2750,600,6026,2,2001,NA,47523229,-122193474,458200,1438,1989,0.7821,0.0167,101793,0.3341,39
54831271,820000,7/29/2015,5.30E+11,R4,9,4,2.5,3440,900,9333,2,2000,NA,47629862,-122063676,574900,NA,1988,0.9819,0,169625,0.5418,41.1
54831310,1405000,5/16/2015,5.30E+11,R4,9,5,3.75,5150,670,15472,2,2002,244,47627413,-122064294,673500,NA,1987,0.9168,0.0829,177349,0.4973,40.3
54831359,418000,6/16/2015,5.30E+11,R2,9,4,2.5,2800,630,15963,2,2002,NA,47213357,-122004782,244700,958,1979,0.7555,0.0263,60670,0.3305,37.7
54831436,373500,7/1/2015,5.30E+11,R6,9,3,2.5,2020,404,5993,2,2001,NA,47385045,-122034548,297800,1683,2004,0.8728,0,102470,0.4555,38
54831492,425000,4/25/2015,5.30E+11,R6,9,4,3,2400,710,6053,2,2001,NA,47386934,-122032680,297800,1683,2004,0.8728,0,102470,0.4555,38
54831503,533000,5/9/2015,5.30E+11,R6,9,4,2.5,2830,660,6536,2,2003,NA,47388831,-122032237,297800,1683,2004,0.8728,0,102470,0.4555,38
54831506,574000,4/28/2015,5.30E+11,R6,9,4,3,2980,720,10179,2,2003,NA,47389510,-122032706,297800,1683,2004,0.8728,0,102470,0.4555,38
54831569,548200,7/8/2015,5.30E+11,R6,9,4,2.5,2890,650,6500,2,2002,NA,47388498,-122033030,297800,1683,2004,0.8728,0,102470,0.4555,38
54831589,545000,7/8/2015,5.30E+11,SF 5000,9,4,4,2510,90,2700,2,2000,NA,47693793,-122347567,350400,889,1996,0.6245,0.052,79598,0.1547,36.7
54831612,489000,4/10/2015,5.30E+11,R4,9,4,2.5,3910,630,8442,2,2000,NA,47376600,-122026782,329100,NA,1999,1,0.0339,112656,0.6334,33.8
54831677,418800,6/5/2015,5.30E+11,R4,9,3,2.5,2730,550,7951,2,2001,79,47348201,-122267518,327800,1740,1990,0.9271,0.0804,89211,0.4869,38.4
54886639,780000,8/4/2015,5.30E+11,R8,9,4,3,3090,570,4650,2,2001,244,47516063,-122205058,387000,1392,1994,0.2137,0.0993,82092,0.1868,42.8
54888202,675000,6/3/2015,5.30E+11,R6,9,4,2.5,2850,400,5011,2,2001,NA,47582651,-121995514,658900,NA,1994,0.9377,0,159297,0.6044,36.9
54943395,535451,5/23/2015,5.30E+11,R4,9,4,3,3100,660,6007,2,2001,NA,47492960,-122139350,440000,2001,2003,0.8234,0.0415,113447,0.6117,32.6
54944322,385100,8/15/2015,5.30E+11,R4,9,4,3,2610,460,6502,2,2001,NA,47365840,-122031470,342600,1580,1992,0.9315,0.0459,103984,0.3778,42.7
54950179,479000,6/20/2015,5.30E+11,MU,9,3,2.5,2360,420,3984,2,2002,NA,47534998,-121877939,431300,1701,NA,0.762,0.0512,123675,0.6391,32.9
54950891,295000,4/18/2015,5.30E+11,SR6,9,4,3,2030,480,5754,2,2001,NA,47354240,-122137155,322600,1078,1991,0.8817,0.0716,105938,0.4396,39.8
54979511,332000,8/11/2015,5.30E+11,R8,9,4,3,1810,400,3798,1,2001,NA,47736836,-121969286,380800,2001,1995,0.7253,0,124617,0.704,31.5
54984713,385000,8/1/2015,5.30E+11,R4,9,3,3,2390,660,6600,2,2001,NA,47365842,-122031230,342600,1580,1992,0.9315,0.0459,103984,0.3778,42.7
54984718,550000,6/4/2015,5.30E+11,R8,9,4,2.5,2500,700,5831,2,2001,NA,47524175,-122192578,458200,1438,1989,0.7821,0.0167,101793,0.3341,39
55103447,715000,9/12/2015,5.30E+11,RA5,9,4,3.5,4010,1090,29570,2,2002,246,47304732,-122154928,400900,NA,1987,0.9681,0.0987,100172,0.247,44.7
55104543,422000,5/14/2015,5.30E+11,R4,9,4,2.5,3200,440,6691,2,2002,NA,47366983,-122031304,342600,1580,1992,0.9315,0.0459,103984,0.3778,42.7
55191649,640000,8/26/2015,5.30E+11,URPSO,9,3,3,2120,440,4710,2,2001,NA,47684873,-122037836,499300,2001,2002,0.9458,0,153171,0.7507,33.3
55200029,350000,9/23/2015,5.30E+11,R6,9,3,3.25,2160,590,4620,2,2001,NA,47373307,-122132352,324500,NA,2004,0.9651,0.1187,102298,0.4763,40.6
55253603,662000,7/17/2015,5.30E+11,SF 5000,9,4,2.5,2030,300,2875,2,2002,NA,47565822,-122378375,454900,912,1944,0.7631,0,99458,0.3909,40.3
55325051,330000,9/17/2015,5.30E+11,R10,9,3,3,1560,540,3536,2,2001,NA,47503233,-122186074,379600,989,1972,0.5026,0,60168,0.4376,34.5
55331614,720000,9/11/2015,5.30E+11,R6,9,3,2.5,2700,750,6367,2,2001,NA,47619340,-122027599,542600,1223,2002,0.8552,0.0667,143400,0.6587,34.3
55331824,419950,6/25/2015,5.30E+11,R10,9,4,2.5,2560,420,4134,2,2002,NA,47482411,-122184140,341400,1144,2004,0.7955,0,100703,0.5823,32.9
55447540,642000,9/25/2015,5.30E+11,RA5,9,4,5,3860,NA,423417,2,2003,78,47776389,-121929459,364700,NA,1980,0.9392,0.0644,72697,0.2592,44
